"discID"	"site"	"device"	"imageName"	"pixelWidth_mm"	"pithX_pixel"	"pithY_pixel"	"areaUB_pixel"
"E076B_le"	"freiburg"	"huawei"	"freiburg_huawei_E076B_le_1.jpg"	0.112692055435476	1908	1644	3674850
"E076B_le"	"freiburg"	"huawei"	"freiburg_huawei_E076B_le_2.jpg"	NA	1710	1572	NA
"E076B_le"	"freiburg"	"huawei"	"freiburg_huawei_E076B_le_3.jpg"	NA	2322	1614	NA
"E076B_le"	"freiburg"	"huawei"	"freiburg_huawei_E076B_le_label.jpg"	NA	1989	1482	NA
"E076H_se"	"freiburg"	"huawei"	"freiburg_huawei_E076H_se_1.jpg"	NA	2088	1638	NA
"E076H_se"	"freiburg"	"huawei"	"freiburg_huawei_E076H_se_2.jpg"	NA	2178	1515	NA
"E076H_se"	"freiburg"	"huawei"	"freiburg_huawei_E076H_se_3.jpg"	NA	1695	1791	NA
"E076H_se"	"freiburg"	"huawei"	"freiburg_huawei_E076H_se_label.jpg"	NA	2013	1626	NA
"E077B_le"	"freiburg"	"huawei"	"freiburg_huawei_E077B_le_1.jpg"	0.0940244632848574	1770	1530	3892707
"E077B_le"	"freiburg"	"huawei"	"freiburg_huawei_E077B_le_2.jpg"	NA	2052	1524	NA
"E077B_le"	"freiburg"	"huawei"	"freiburg_huawei_E077B_le_3.jpg"	NA	1932	1524	NA
"E077B_le"	"freiburg"	"huawei"	"freiburg_huawei_E077B_le_label.jpg"	NA	2040	1770	NA
"E077H_se"	"freiburg"	"huawei"	"freiburg_huawei_E077H_se_1.jpg"	NA	2031	1539	NA
"E077H_se"	"freiburg"	"huawei"	"freiburg_huawei_E077H_se_2.jpg"	NA	2085	1599	NA
"E077H_se"	"freiburg"	"huawei"	"freiburg_huawei_E077H_se_3.jpg"	NA	1541	2241	NA
"E077H_se"	"freiburg"	"huawei"	"freiburg_huawei_E077H_se_label.jpg"	NA	2056	1452	NA
"E078B_le"	"freiburg"	"huawei"	"freiburg_huawei_E078B_le_1.jpg"	0.115049908650373	1855	1663	3738570
"E078B_le"	"freiburg"	"huawei"	"freiburg_huawei_E078B_le_2.jpg"	NA	2165	1545	NA
"E078B_le"	"freiburg"	"huawei"	"freiburg_huawei_E078B_le_3.jpg"	NA	1781	1613	NA
"E078B_le"	"freiburg"	"huawei"	"freiburg_huawei_E078B_le_label.jpg"	NA	1931	1575	NA
"E078H_se"	"freiburg"	"huawei"	"freiburg_huawei_E078H_se_1.jpg"	NA	1887	1555	NA
"E078H_se"	"freiburg"	"huawei"	"freiburg_huawei_E078H_se_2.jpg"	NA	1951	1225	NA
"E078H_se"	"freiburg"	"huawei"	"freiburg_huawei_E078H_se_3.jpg"	NA	2183	1517	NA
"E078H_se"	"freiburg"	"huawei"	"freiburg_huawei_E078H_se_label.jpg"	NA	2107	1723	NA
"E079B_le"	"freiburg"	"huawei"	"freiburg_huawei_E079B_le_1.jpg"	0.128445551930537	1869	1567	4318874
"E079B_le"	"freiburg"	"huawei"	"freiburg_huawei_E079B_le_label.jpg"	NA	2031	1727	NA
"E079H_se"	"freiburg"	"huawei"	"freiburg_huawei_E079H_se_1.jpg"	NA	2163	1573	NA
"E079H_se"	"freiburg"	"huawei"	"freiburg_huawei_E079H_se_2.jpg"	NA	2173	1513	NA
"E079H_se"	"freiburg"	"huawei"	"freiburg_huawei_E079H_se_3.jpg"	NA	2279	1499	NA
"E079H_se"	"freiburg"	"huawei"	"freiburg_huawei_E079H_se_label.jpg"	NA	1899	1501	NA
"E080B_le"	"freiburg"	"huawei"	"freiburg_huawei_E080B_le_1.jpg"	0.0936224394262817	1921	1667	3909724
"E080B_le"	"freiburg"	"huawei"	"freiburg_huawei_E080B_le_2.jpg"	NA	1767	1653	NA
"E080B_le"	"freiburg"	"huawei"	"freiburg_huawei_E080B_le_3.jpg"	NA	2293	1511	NA
"E080B_le"	"freiburg"	"huawei"	"freiburg_huawei_E080B_le_label.jpg"	NA	1957	1637	NA
"E080H_se"	"freiburg"	"huawei"	"freiburg_huawei_E080H_se_1.jpg"	NA	2015	1673	NA
"E080H_se"	"freiburg"	"huawei"	"freiburg_huawei_E080H_se_2.jpg"	NA	2177	1613	NA
"E080H_se"	"freiburg"	"huawei"	"freiburg_huawei_E080H_se_3.jpg"	NA	2031	1575	NA
"E080H_se"	"freiburg"	"huawei"	"freiburg_huawei_E080H_se_label.jpg"	NA	2131	1581	NA
"E081B_le"	"freiburg"	"huawei"	"freiburg_huawei_E081B_le_1.jpg"	0.117505913485096	1839	1769	3618520
"E081B_le"	"freiburg"	"huawei"	"freiburg_huawei_E081B_le_2.jpg"	NA	1987	1741	NA
"E081B_le"	"freiburg"	"huawei"	"freiburg_huawei_E081B_le_3.jpg"	NA	2215	1625	NA
"E081B_le"	"freiburg"	"huawei"	"freiburg_huawei_E081B_le_label.jpg"	NA	1995	1607	NA
"E081H_se"	"freiburg"	"huawei"	"freiburg_huawei_E081H_se_1.jpg"	NA	1865	1831	NA
"E081H_se"	"freiburg"	"huawei"	"freiburg_huawei_E081H_se_2.jpg"	NA	2289	1811	NA
"E081H_se"	"freiburg"	"huawei"	"freiburg_huawei_E081H_se_3.jpg"	NA	1687	1597	NA
"E081H_se"	"freiburg"	"huawei"	"freiburg_huawei_E081H_se_label.jpg"	NA	1965	1519	NA
"E082B_le"	"freiburg"	"huawei"	"freiburg_huawei_E082B_le_1.jpg"	0.178847044642011	2011	1539	4260576
"E082B_le"	"freiburg"	"huawei"	"freiburg_huawei_E082B_le_2.jpg"	NA	2095	1639	NA
"E082B_le"	"freiburg"	"huawei"	"freiburg_huawei_E082B_le_3.jpg"	NA	2317	1553	NA
"E082B_le"	"freiburg"	"huawei"	"freiburg_huawei_E082B_le_label.jpg"	NA	1715	1453	NA
"E082H_se"	"freiburg"	"huawei"	"freiburg_huawei_E082H_se_1.jpg"	NA	1689	1625	NA
"E082H_se"	"freiburg"	"huawei"	"freiburg_huawei_E082H_se_2.jpg"	NA	1907	1747	NA
"E082H_se"	"freiburg"	"huawei"	"freiburg_huawei_E082H_se_3.jpg"	NA	1535	1695	NA
"E082H_se"	"freiburg"	"huawei"	"freiburg_huawei_E082H_se_label.jpg"	NA	1889	1361	NA
"E083B_le"	"freiburg"	"huawei"	"freiburg_huawei_E083B_le_1.jpg"	0.107428463386231	1903	1657	4022621
"E083B_le"	"freiburg"	"huawei"	"freiburg_huawei_E083B_le_2.jpg"	NA	1889	1611	NA
"E083B_le"	"freiburg"	"huawei"	"freiburg_huawei_E083B_le_3.jpg"	NA	2393	1637	NA
"E083B_le"	"freiburg"	"huawei"	"freiburg_huawei_E083B_le_label.jpg"	NA	1847	1799	NA
"E083H_se"	"freiburg"	"huawei"	"freiburg_huawei_E083H_se_1.jpg"	NA	2015	1819	NA
"E083H_se"	"freiburg"	"huawei"	"freiburg_huawei_E083H_se_2.jpg"	NA	1823	1811	NA
"E083H_se"	"freiburg"	"huawei"	"freiburg_huawei_E083H_se_3.jpg"	NA	2305	1689	NA
"E083H_se"	"freiburg"	"huawei"	"freiburg_huawei_E083H_se_label.jpg"	NA	2033	1593	NA
"E084B_le"	"freiburg"	"huawei"	"freiburg_huawei_E084B_le_1.jpg"	0.106184616822192	1909	1645	3343663
"E084B_le"	"freiburg"	"huawei"	"freiburg_huawei_E084B_le_2.jpg"	NA	1871	1587	NA
"E084B_le"	"freiburg"	"huawei"	"freiburg_huawei_E084B_le_3.jpg"	NA	2069	1571	NA
"E084B_le"	"freiburg"	"huawei"	"freiburg_huawei_E084B_le_label.jpg"	NA	2029	1653	NA
"E084H_se"	"freiburg"	"huawei"	"freiburg_huawei_E084H_se_1.jpg"	NA	1961	1679	NA
"E084H_se"	"freiburg"	"huawei"	"freiburg_huawei_E084H_se_2.jpg"	NA	2201	1751	NA
"E084H_se"	"freiburg"	"huawei"	"freiburg_huawei_E084H_se_3.jpg"	NA	1697	1801	NA
"E084H_se"	"freiburg"	"huawei"	"freiburg_huawei_E084H_se_label.jpg"	NA	2065	1623	NA
"E085B_le"	"freiburg"	"huawei"	"freiburg_huawei_E085B_le_1.jpg"	0.123294680451012	1481	1547	5590451
"E085B_le"	"freiburg"	"huawei"	"freiburg_huawei_E085B_le_2.jpg"	NA	1681	1787	NA
"E085B_le"	"freiburg"	"huawei"	"freiburg_huawei_E085B_le_3.jpg"	NA	1671	1333	NA
"E085B_le"	"freiburg"	"huawei"	"freiburg_huawei_E085B_le_label.jpg"	NA	1445	1679	NA
"E085H_se"	"freiburg"	"huawei"	"freiburg_huawei_E085H_se_1.jpg"	NA	2115	1475	NA
"E085H_se"	"freiburg"	"huawei"	"freiburg_huawei_E085H_se_2.jpg"	NA	1961	1517	NA
"E085H_se"	"freiburg"	"huawei"	"freiburg_huawei_E085H_se_3.jpg"	NA	2405	1381	NA
"E085H_se"	"freiburg"	"huawei"	"freiburg_huawei_E085H_se_label.jpg"	NA	1987	1609	NA
"E086B_le"	"freiburg"	"huawei"	"freiburg_huawei_E086B_le_1.jpg"	0.126159564093474	1985	1595	4207552
"E086B_le"	"freiburg"	"huawei"	"freiburg_huawei_E086B_le_2.jpg"	NA	2133	1609	NA
"E086B_le"	"freiburg"	"huawei"	"freiburg_huawei_E086B_le_3.jpg"	NA	2301	1481	NA
"E086B_le"	"freiburg"	"huawei"	"freiburg_huawei_E086B_le_label.jpg"	NA	1641	1737	NA
"E086H_se"	"freiburg"	"huawei"	"freiburg_huawei_E086H_se_1.jpg"	NA	1931	1637	NA
"E086H_se"	"freiburg"	"huawei"	"freiburg_huawei_E086H_se_2.jpg"	NA	1681	1277	NA
"E086H_se"	"freiburg"	"huawei"	"freiburg_huawei_E086H_se_3.jpg"	NA	2371	1683	NA
"E086H_se"	"freiburg"	"huawei"	"freiburg_huawei_E086H_se_label.jpg"	NA	2171	1591	NA
"E087B_se"	"freiburg"	"huawei"	"freiburg_huawei_E087B_se_1.jpg"	NA	1747	1687	NA
"E087B_se"	"freiburg"	"huawei"	"freiburg_huawei_E087B_se_2.jpg"	NA	1859	1433	NA
"E087B_se"	"freiburg"	"huawei"	"freiburg_huawei_E087B_se_3.jpg"	NA	2201	1581	NA
"E087B_se"	"freiburg"	"huawei"	"freiburg_huawei_E087B_se_label.jpg"	NA	2157	1533	NA
"E087H_le"	"freiburg"	"huawei"	"freiburg_huawei_E087H_le_1.jpg"	0.0857618222671995	2139	1423	4320902
"E087H_le"	"freiburg"	"huawei"	"freiburg_huawei_E087H_le_2.jpg"	NA	2407	1411	NA
"E087H_le"	"freiburg"	"huawei"	"freiburg_huawei_E087H_le_3.jpg"	NA	2157	1807	NA
"E087H_le"	"freiburg"	"huawei"	"freiburg_huawei_E087H_le_label.jpg"	NA	2025	1525	NA
"E088B_le"	"freiburg"	"huawei"	"freiburg_huawei_E088B_le_1.jpg"	0.142320189115067	2119	1687	4153510
"E088B_le"	"freiburg"	"huawei"	"freiburg_huawei_E088B_le_label.jpg"	NA	2003	1797	NA
"E088H_se"	"freiburg"	"huawei"	"freiburg_huawei_E088H_se_1.jpg"	NA	1921	1641	NA
"E088H_se"	"freiburg"	"huawei"	"freiburg_huawei_E088H_se_2.jpg"	NA	2043	1603	NA
"E088H_se"	"freiburg"	"huawei"	"freiburg_huawei_E088H_se_3.jpg"	NA	1789	1479	NA
"E088H_se"	"freiburg"	"huawei"	"freiburg_huawei_E088H_se_label.jpg"	NA	1923	1667	NA
"E089B_se"	"freiburg"	"huawei"	"freiburg_huawei_E089B_se_1.jpg"	NA	1891	1535	NA
"E089B_se"	"freiburg"	"huawei"	"freiburg_huawei_E089B_se_2.jpg"	NA	1873	1347	NA
"E089B_se"	"freiburg"	"huawei"	"freiburg_huawei_E089B_se_3.jpg"	NA	1969	1593	NA
"E089B_se"	"freiburg"	"huawei"	"freiburg_huawei_E089B_se_label.jpg"	NA	1957	1601	NA
"E089H_le"	"freiburg"	"huawei"	"freiburg_huawei_E089H_le_1.jpg"	0.0940195128096885	2129	1561	4275264
"E089H_le"	"freiburg"	"huawei"	"freiburg_huawei_E089H_le_2.jpg"	NA	2223	1417	NA
"E089H_le"	"freiburg"	"huawei"	"freiburg_huawei_E089H_le_3.jpg"	NA	2255	1577	NA
"E089H_le"	"freiburg"	"huawei"	"freiburg_huawei_E089H_le_label.jpg"	NA	2117	1649	NA
"E090B_se"	"freiburg"	"huawei"	"freiburg_huawei_E090B_se_1.jpg"	NA	2031	1527	NA
"E090B_se"	"freiburg"	"huawei"	"freiburg_huawei_E090B_se_label.jpg"	NA	1805	1867	NA
"E090H_le"	"freiburg"	"huawei"	"freiburg_huawei_E090H_le_1.jpg"	0.0908744759950528	2123	1603	4701180
"E090H_le"	"freiburg"	"huawei"	"freiburg_huawei_E090H_le_2.jpg"	NA	2249	1383	NA
"E090H_le"	"freiburg"	"huawei"	"freiburg_huawei_E090H_le_3.jpg"	NA	2035	1569	NA
"E090H_le"	"freiburg"	"huawei"	"freiburg_huawei_E090H_le_label.jpg"	NA	2155	1663	NA
"E091B_le"	"freiburg"	"huawei"	"freiburg_huawei_E091B_le_1.jpg"	0.121653909226719	1979	1781	4370554
"E091B_le"	"freiburg"	"huawei"	"freiburg_huawei_E091B_le_2.jpg"	NA	2147	1721	NA
"E091B_le"	"freiburg"	"huawei"	"freiburg_huawei_E091B_le_3.jpg"	NA	1947	1737	NA
"E091B_le"	"freiburg"	"huawei"	"freiburg_huawei_E091B_le_label.jpg"	NA	2067	1547	NA
"E091H_se"	"freiburg"	"huawei"	"freiburg_huawei_E091H_se_1.jpg"	NA	2073	1513	NA
"E091H_se"	"freiburg"	"huawei"	"freiburg_huawei_E091H_se_2.jpg"	NA	2103	1477	NA
"E091H_se"	"freiburg"	"huawei"	"freiburg_huawei_E091H_se_3.jpg"	NA	1959	1473	NA
"E091H_se"	"freiburg"	"huawei"	"freiburg_huawei_E091H_se_label.jpg"	NA	2041	1627	NA
"E092B_le"	"freiburg"	"huawei"	"freiburg_huawei_E092B_le_1.jpg"	0.143471817113605	1909	1553	4224661
"E092B_le"	"freiburg"	"huawei"	"freiburg_huawei_E092B_le_2.jpg"	NA	1921	1603	NA
"E092B_le"	"freiburg"	"huawei"	"freiburg_huawei_E092B_le_3.jpg"	NA	2161	1557	NA
"E092B_le"	"freiburg"	"huawei"	"freiburg_huawei_E092B_le_label.jpg"	NA	2087	1671	NA
"E092H_se"	"freiburg"	"huawei"	"freiburg_huawei_E092H_se_1.jpg"	NA	1845	1539	NA
"E092H_se"	"freiburg"	"huawei"	"freiburg_huawei_E092H_se_2.jpg"	NA	2189	1579	NA
"E092H_se"	"freiburg"	"huawei"	"freiburg_huawei_E092H_se_3.jpg"	NA	1917	1471	NA
"E092H_se"	"freiburg"	"huawei"	"freiburg_huawei_E092H_se_label.jpg"	NA	1871	1641	NA
"E093B_le"	"freiburg"	"huawei"	"freiburg_huawei_E093B_le_1.jpg"	0.118088710601178	2035	1701	3248340
"E093B_le"	"freiburg"	"huawei"	"freiburg_huawei_E093B_le_2.jpg"	NA	2295	1647	NA
"E093B_le"	"freiburg"	"huawei"	"freiburg_huawei_E093B_le_3.jpg"	NA	1875	1623	NA
"E093B_le"	"freiburg"	"huawei"	"freiburg_huawei_E093B_le_label.jpg"	NA	1773	1661	NA
"E093H_se"	"freiburg"	"huawei"	"freiburg_huawei_E093H_se_1.jpg"	NA	2103	1561	NA
"E093H_se"	"freiburg"	"huawei"	"freiburg_huawei_E093H_se_2.jpg"	NA	2089	1331	NA
"E093H_se"	"freiburg"	"huawei"	"freiburg_huawei_E093H_se_3.jpg"	NA	2215	1405	NA
"E093H_se"	"freiburg"	"huawei"	"freiburg_huawei_E093H_se_label.jpg"	NA	1915	1555	NA
"E094B_se"	"freiburg"	"huawei"	"freiburg_huawei_E094B_se_1.jpg"	NA	1953	1697	NA
"E094B_se"	"freiburg"	"huawei"	"freiburg_huawei_E094B_se_2.jpg"	NA	2007	1669	NA
"E094B_se"	"freiburg"	"huawei"	"freiburg_huawei_E094B_se_3.jpg"	NA	1823	1533	NA
"E094B_se"	"freiburg"	"huawei"	"freiburg_huawei_E094B_se_label.jpg"	NA	1903	1729	NA
"E094H_le"	"freiburg"	"huawei"	"freiburg_huawei_E094H_le_1.jpg"	0.101701258654777	2121	1705	3593336
"E094H_le"	"freiburg"	"huawei"	"freiburg_huawei_E094H_le_2.jpg"	NA	2189	1579	NA
"E094H_le"	"freiburg"	"huawei"	"freiburg_huawei_E094H_le_3.jpg"	NA	2237	1501	NA
"E094H_le"	"freiburg"	"huawei"	"freiburg_huawei_E094H_le_label.jpg"	NA	2039	1725	NA
"E095B_le"	"freiburg"	"huawei"	"freiburg_huawei_E095B_le_1.jpg"	0.087382416036421	1975	1845	4432189
"E095B_le"	"freiburg"	"huawei"	"freiburg_huawei_E095B_le_2.jpg"	NA	2117	1749	NA
"E095B_le"	"freiburg"	"huawei"	"freiburg_huawei_E095B_le_3.jpg"	NA	1897	1663	NA
"E095B_le"	"freiburg"	"huawei"	"freiburg_huawei_E095B_le_label.jpg"	NA	1913	1703	NA
"E095H_se"	"freiburg"	"huawei"	"freiburg_huawei_E095H_se_1.jpg"	NA	2063	1543	NA
"E095H_se"	"freiburg"	"huawei"	"freiburg_huawei_E095H_se_2.jpg"	NA	2119	1449	NA
"E095H_se"	"freiburg"	"huawei"	"freiburg_huawei_E095H_se_3.jpg"	NA	2029	1533	NA
"E095H_se"	"freiburg"	"huawei"	"freiburg_huawei_E095H_se_label.jpg"	NA	2043	1489	NA
"E096B_le"	"freiburg"	"huawei"	"freiburg_huawei_E096B_le_1.jpg"	0.0925034295646511	2209	1977	4369743
"E096B_le"	"freiburg"	"huawei"	"freiburg_huawei_E096B_le_2.jpg"	NA	2401	1701	NA
"E096B_le"	"freiburg"	"huawei"	"freiburg_huawei_E096B_le_3.jpg"	NA	1859	1969	NA
"E096B_le"	"freiburg"	"huawei"	"freiburg_huawei_E096B_le_label.jpg"	NA	2039	2007	NA
"E096H_se"	"freiburg"	"huawei"	"freiburg_huawei_E096H_se_1.jpg"	NA	1977	1851	NA
"E096H_se"	"freiburg"	"huawei"	"freiburg_huawei_E096H_se_2.jpg"	NA	1745	1767	NA
"E096H_se"	"freiburg"	"huawei"	"freiburg_huawei_E096H_se_3.jpg"	NA	2399	1769	NA
"E096H_se"	"freiburg"	"huawei"	"freiburg_huawei_E096H_se_label.jpg"	NA	2119	1851	NA
"E097B_le"	"freiburg"	"huawei"	"freiburg_huawei_E097B_le_1.jpg"	0.128533052274392	2233	1159	4853330
"E097B_le"	"freiburg"	"huawei"	"freiburg_huawei_E097B_le_2.jpg"	NA	1981	1037	NA
"E097B_le"	"freiburg"	"huawei"	"freiburg_huawei_E097B_le_3.jpg"	NA	2335	1575	NA
"E097B_le"	"freiburg"	"huawei"	"freiburg_huawei_E097B_le_label.jpg"	NA	2321	1353	NA
"E097H_se"	"freiburg"	"huawei"	"freiburg_huawei_E097H_se_1.jpg"	NA	1887	1541	NA
"E097H_se"	"freiburg"	"huawei"	"freiburg_huawei_E097H_se_2.jpg"	NA	1929	1613	NA
"E097H_se"	"freiburg"	"huawei"	"freiburg_huawei_E097H_se_3.jpg"	NA	1871	1373	NA
"E097H_se"	"freiburg"	"huawei"	"freiburg_huawei_E097H_se_label.jpg"	NA	1839	1531	NA
"E098B_le"	"freiburg"	"huawei"	"freiburg_huawei_E098B_le_1.jpg"	0.0984034047578046	2043	1625	4319304
"E098B_le"	"freiburg"	"huawei"	"freiburg_huawei_E098B_le_2.jpg"	NA	2089	1555	NA
"E098B_le"	"freiburg"	"huawei"	"freiburg_huawei_E098B_le_3.jpg"	NA	1891	1509	NA
"E098B_le"	"freiburg"	"huawei"	"freiburg_huawei_E098B_le_label.jpg"	NA	2059	1785	NA
"E098H_se"	"freiburg"	"huawei"	"freiburg_huawei_E098H_se_1.jpg"	NA	1981	1627	NA
"E098H_se"	"freiburg"	"huawei"	"freiburg_huawei_E098H_se_2.jpg"	NA	2017	1575	NA
"E098H_se"	"freiburg"	"huawei"	"freiburg_huawei_E098H_se_3.jpg"	NA	2107	1513	NA
"E098H_se"	"freiburg"	"huawei"	"freiburg_huawei_E098H_se_label.jpg"	NA	2119	1745	NA
"E099B_le"	"freiburg"	"huawei"	"freiburg_huawei_E099B_le_1.jpg"	0.116811649392171	2219	1587	5212322
"E099B_le"	"freiburg"	"huawei"	"freiburg_huawei_E099B_le_2.jpg"	NA	2093	1371	NA
"E099B_le"	"freiburg"	"huawei"	"freiburg_huawei_E099B_le_3.jpg"	NA	2219	1571	NA
"E099B_le"	"freiburg"	"huawei"	"freiburg_huawei_E099B_le_label.jpg"	NA	1907	1621	NA
"E099H_se"	"freiburg"	"huawei"	"freiburg_huawei_E099H_se_1.jpg"	NA	1735	1659	NA
"E099H_se"	"freiburg"	"huawei"	"freiburg_huawei_E099H_se_2.jpg"	NA	1771	1443	NA
"E099H_se"	"freiburg"	"huawei"	"freiburg_huawei_E099H_se_3.jpg"	NA	2313	1683	NA
"E099H_se"	"freiburg"	"huawei"	"freiburg_huawei_E099H_se_label.jpg"	NA	2009	1485	NA
"E100B_le"	"freiburg"	"huawei"	"freiburg_huawei_E100B_le_1.jpg"	0.128331320670454	2071	1407	3620668
"E100B_le"	"freiburg"	"huawei"	"freiburg_huawei_E100B_le_2.jpg"	NA	2177	1481	NA
"E100B_le"	"freiburg"	"huawei"	"freiburg_huawei_E100B_le_3.jpg"	NA	2285	1335	NA
"E100B_le"	"freiburg"	"huawei"	"freiburg_huawei_E100B_le_label.jpg"	NA	1943	1299	NA
"E100H_se"	"freiburg"	"huawei"	"freiburg_huawei_E100H_se_1.jpg"	NA	1601	1561	NA
"E100H_se"	"freiburg"	"huawei"	"freiburg_huawei_E100H_se_2.jpg"	NA	1853	1497	NA
"E100H_se"	"freiburg"	"huawei"	"freiburg_huawei_E100H_se_3.jpg"	NA	1865	1485	NA
"E100H_se"	"freiburg"	"huawei"	"freiburg_huawei_E100H_se_label.jpg"	NA	1647	1899	NA
